x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-1.265,-8.7301,0,Nucleo
-1.185,-8.7301,0,Nucleo
-1.105,-8.7301,0,Nucleo
-1.025,-8.7301,0,Nucleo
-0.945,-8.7301,0,Nucleo
-0.865,-8.7301,0,Nucleo
-0.785,-8.7301,0,Nucleo
-0.705,-8.7301,0,Nucleo
-0.625,-8.7301,0,Nucleo
-0.545,-8.7301,0,Nucleo
-0.465,-8.7301,0,Nucleo
-0.385,-8.7301,0,Nucleo
-0.305,-8.7301,0,Nucleo
-0.225,-8.7301,0,Nucleo
-0.145,-8.7301,0,Nucleo
-0.065,-8.7301,0,Nucleo
0.015,-8.7301,0,Nucleo
0.095,-8.7301,0,Nucleo
0.175,-8.7301,0,Nucleo
0.255,-8.7301,0,Nucleo
0.335,-8.7301,0,Nucleo
0.415,-8.7301,0,Nucleo
0.495,-8.7301,0,Nucleo
0.575,-8.7301,0,Nucleo
0.655,-8.7301,0,Nucleo
0.735,-8.7301,0,Nucleo
0.815,-8.7301,0,Nucleo
0.895,-8.7301,0,Nucleo
0.975,-8.7301,0,Nucleo
1.055,-8.7301,0,Nucleo
1.135,-8.7301,0,Nucleo
1.215,-8.7301,0,Nucleo
1.295,-8.7301,0,Nucleo
1.375,-8.7301,0,Nucleo
1.455,-8.7301,0,Nucleo
1.535,-8.7301,0,Nucleo
1.615,-8.7301,0,Nucleo
1.695,-8.7301,0,Nucleo
1.775,-8.7301,0,Nucleo
1.855,-8.7301,0,Nucleo
1.935,-8.7301,0,Nucleo
-2.025,-8.6608,0,Nucleo
-1.945,-8.6608,0,Nucleo
-1.865,-8.6608,0,Nucleo
-1.785,-8.6608,0,Nucleo
-1.705,-8.6608,0,Nucleo
-1.625,-8.6608,0,Nucleo
-1.545,-8.6608,0,Nucleo
-1.465,-8.6608,0,Nucleo
-1.385,-8.6608,0,Nucleo
-1.305,-8.6608,0,Nucleo
-1.225,-8.6608,0,Nucleo
-1.145,-8.6608,0,Nucleo
-1.065,-8.6608,0,Nucleo
-0.985,-8.6608,0,Nucleo
-0.905,-8.6608,0,Nucleo
-0.825,-8.6608,0,Nucleo
-0.745,-8.6608,0,Nucleo
-0.665,-8.6608,0,Nucleo
-0.585,-8.6608,0,Nucleo
-0.505,-8.6608,0,Nucleo
-0.425,-8.6608,0,Nucleo
-0.345,-8.6608,0,Nucleo
-0.265,-8.6608,0,Nucleo
-0.185,-8.6608,0,Nucleo
-0.105,-8.6608,0,Nucleo
-0.025,-8.6608,0,Nucleo
0.055,-8.6608,0,Nucleo
0.135,-8.6608,0,Nucleo
0.215,-8.6608,0,Nucleo
0.295,-8.6608,0,Nucleo
0.375,-8.6608,0,Nucleo
0.455,-8.6608,0,Nucleo
0.535,-8.6608,0,Nucleo
0.615,-8.6608,0,Nucleo
0.695,-8.6608,0,Nucleo
0.775,-8.6608,0,Nucleo
0.855,-8.6608,0,Nucleo
0.935,-8.6608,0,Nucleo
1.015,-8.6608,0,Nucleo
1.095,-8.6608,0,Nucleo
1.175,-8.6608,0,Nucleo
1.255,-8.6608,0,Nucleo
1.335,-8.6608,0,Nucleo
1.415,-8.6608,0,Nucleo
1.495,-8.6608,0,Nucleo
1.575,-8.6608,0,Nucleo
1.655,-8.6608,0,Nucleo
1.735,-8.6608,0,Nucleo
1.815,-8.6608,0,Nucleo
1.895,-8.6608,0,Nucleo
1.975,-8.6608,0,Nucleo
2.055,-8.6608,0,Nucleo
-2.145,-8.5916,0,Nucleo
-2.065,-8.5916,0,Nucleo
-1.985,-8.5916,0,Nucleo
-1.905,-8.5916,0,Nucleo
-1.825,-8.5916,0,Nucleo
-1.745,-8.5916,0,Nucleo
-1.665,-8.5916,0,Nucleo
-1.585,-8.5916,0,Nucleo
-1.505,-8.5916,0,Nucleo
-1.425,-8.5916,0,Nucleo
-1.345,-8.5916,0,Nucleo
-1.265,-8.5916,0,Nucleo
-1.185,-8.5916,0,Nucleo
-1.105,-8.5916,0,Nucleo
-1.025,-8.5916,0,Nucleo
-0.945,-8.5916,0,Nucleo
-0.865,-8.5916,0,Nucleo
-0.785,-8.5916,0,Nucleo
-0.705,-8.5916,0,Nucleo
-0.625,-8.5916,0,Nucleo
-0.545,-8.5916,0,Nucleo
-0.465,-8.5916,0,Nucleo
-0.385,-8.5916,0,Nucleo
-0.305,-8.5916,0,Nucleo
-0.225,-8.5916,0,Nucleo
-0.145,-8.5916,0,Nucleo
-0.065,-8.5916,0,Nucleo
0.015,-8.5916,0,Nucleo
0.095,-8.5916,0,Nucleo
0.175,-8.5916,0,Nucleo
0.255,-8.5916,0,Nucleo
0.335,-8.5916,0,Nucleo
0.415,-8.5916,0,Nucleo
0.495,-8.5916,0,Nucleo
0.575,-8.5916,0,Nucleo
0.655,-8.5916,0,Nucleo
0.735,-8.5916,0,Nucleo
0.815,-8.5916,0,Nucleo
0.895,-8.5916,0,Nucleo
0.975,-8.5916,0,Nucleo
1.055,-8.5916,0,Nucleo
1.135,-8.5916,0,Nucleo
1.215,-8.5916,0,Nucleo
1.295,-8.5916,0,Nucleo
1.375,-8.5916,0,Nucleo
1.455,-8.5916,0,Nucleo
1.535,-8.5916,0,Nucleo
1.615,-8.5916,0,Nucleo
1.695,-8.5916,0,Nucleo
1.775,-8.5916,0,Nucleo
1.855,-8.5916,0,Nucleo
1.935,-8.5916,0,Nucleo
2.015,-8.5916,0,Nucleo
2.095,-8.5916,0,Nucleo
2.175,-8.5916,0,Nucleo
-2.185,-8.5223,0,Nucleo
-2.105,-8.5223,0,Nucleo
-2.025,-8.5223,0,Nucleo
-1.945,-8.5223,0,Nucleo
-1.865,-8.5223,0,Nucleo
-1.785,-8.5223,0,Nucleo
-1.705,-8.5223,0,Nucleo
-1.625,-8.5223,0,Nucleo
-1.545,-8.5223,0,Nucleo
-1.465,-8.5223,0,Nucleo
-1.385,-8.5223,0,Nucleo
-1.305,-8.5223,0,Nucleo
-1.225,-8.5223,0,Nucleo
-1.145,-8.5223,0,Nucleo
-1.065,-8.5223,0,Nucleo
-0.985,-8.5223,0,Nucleo
-0.905,-8.5223,0,Nucleo
-0.825,-8.5223,0,Nucleo
-0.745,-8.5223,0,Nucleo
-0.665,-8.5223,0,Nucleo
-0.585,-8.5223,0,Nucleo
-0.505,-8.5223,0,Nucleo
-0.425,-8.5223,0,Nucleo
-0.345,-8.5223,0,Nucleo
-0.265,-8.5223,0,Nucleo
-0.185,-8.5223,0,Nucleo
-0.105,-8.5223,0,Nucleo
-0.025,-8.5223,0,Nucleo
0.055,-8.5223,0,Nucleo
0.135,-8.5223,0,Nucleo
0.215,-8.5223,0,Nucleo
0.295,-8.5223,0,Nucleo
0.375,-8.5223,0,Nucleo
0.455,-8.5223,0,Nucleo
0.535,-8.5223,0,Nucleo
0.615,-8.5223,0,Nucleo
0.695,-8.5223,0,Nucleo
0.775,-8.5223,0,Nucleo
0.855,-8.5223,0,Nucleo
0.935,-8.5223,0,Nucleo
1.015,-8.5223,0,Nucleo
1.095,-8.5223,0,Nucleo
1.175,-8.5223,0,Nucleo
1.255,-8.5223,0,Nucleo
1.335,-8.5223,0,Nucleo
1.415,-8.5223,0,Nucleo
1.495,-8.5223,0,Nucleo
1.575,-8.5223,0,Nucleo
1.655,-8.5223,0,Nucleo
1.735,-8.5223,0,Nucleo
1.815,-8.5223,0,Nucleo
1.895,-8.5223,0,Nucleo
1.975,-8.5223,0,Nucleo
2.055,-8.5223,0,Nucleo
2.135,-8.5223,0,Nucleo
2.215,-8.5223,0,Nucleo
-2.305,-8.453,0,Nucleo
-2.225,-8.453,0,Nucleo
-2.145,-8.453,0,Nucleo
-2.065,-8.453,0,Nucleo
-1.985,-8.453,0,Nucleo
-1.905,-8.453,0,Nucleo
-1.825,-8.453,0,Nucleo
-1.745,-8.453,0,Nucleo
-1.665,-8.453,0,Nucleo
-1.585,-8.453,0,Nucleo
-1.505,-8.453,0,Nucleo
-1.425,-8.453,0,Nucleo
-1.345,-8.453,0,Nucleo
-1.265,-8.453,0,Nucleo
-1.185,-8.453,0,Nucleo
-1.105,-8.453,0,Nucleo
-1.025,-8.453,0,Nucleo
-0.945,-8.453,0,Nucleo
-0.865,-8.453,0,Nucleo
-0.785,-8.453,0,Nucleo
-0.705,-8.453,0,Nucleo
